Year,निर्वाचित पद,जनपद,घोषित परिणाम,निर्विरोध निर्वाचित,विकास खण्‍ड,ग्राम पंचायत,आरक्षण स्थिति,विजयी प्रत्‍याशी का नाम,चुनाव चिन्‍ह,प्राप्‍त मत,प्रथम रनर अप प्रत्‍याशी का नाम,चुनाव चिन्‍ह.1,प्राप्‍त मत.1,मतों का अन्‍तर,क्षेत्र पंचायत वाडॅ,जिला पंचायत वाडॅ,क्रमांक,अभ्‍यर्थी का नाम,पिता/पति का नाम,चुनाव चिन्‍ह.2,प्राप्‍त मत.2
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,नूर हसन,गमला,3647,फारुख,गिटार,3163,484,,30-गाधारोना,9,फारुख,मंसूर,गिटार,3163
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,नूर हसन,गमला,3647,फारुख,गिटार,3163,484,,30-गाधारोना,10,फुरकान,हनीफ,घुडसवार,10
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,नूर हसन,गमला,3647,फारुख,गिटार,3163,484,,30-गाधारोना,11,महराज,आकिल,चश्‍मा,9
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,नूर हसन,गमला,3647,फारुख,गिटार,3163,484,,30-गाधारोना,12,मौ० इरफ़ान,हनीफ,छाता,143
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,नूर हसन,गमला,3647,फारुख,गिटार,3163,484,,30-गाधारोना,13,रानी गिरी,धर्मेन्द्र गिरी,झोपडी,53
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,नूर हसन,गमला,3647,फारुख,गिटार,3163,484,,30-गाधारोना,14,सईद,मजीद,टाइप मशीन,38
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,नूर हसन,गमला,3647,फारुख,गिटार,3163,484,,30-गाधारोना,15,सलोनी,रंजन कुमार,टेलीफोन,46
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,1,आइशा,आश मोहम्मद,उगता सूरज,8
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,2,आस मौ० उर्फ़ मोनू,तोसिफ,कप और प्‍लेट,422
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,3,गुलफ़ाम,आसिफ,कलम दवात,28
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,4,जहिरा,अख़लाख,कुल्‍हाडी,357
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,5,जितेन्द्र सिंह नेगी,सतेन्द्र सिंह नेगी,केतली,25
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,6,तेज सिंह,प्रेम सिंह,कैंची,2456
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,7,नावेद,तोसिफ,खजूर का पेङ,6
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,8,नीलम,तेज सिंह,गमला,9
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,9,फुरकान,अय्यूब,गिटार,1916
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,10,बलवन्त सिंह,जगत सिंह,घुडसवार,170
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,11,बिजेन्द्र,गोवर्धन,चश्‍मा,4
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,12,यशपाल सिंह,अमीचंद,छाता,38
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,13,राजपाल,हरदेव सिंह,झोपडी,88
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,14,राजेन्द्र,रामेश्वर सिंह,टाइप मशीन,803
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,15,विकास,कुंवर सिंह,टेलीफोन,811
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,16,विरेन्द्र दत्त,अमरदेव,टेलीविजन,92
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,17,विरेन्द्र सिंह,महिपाल सिंह,ट्रैक्‍टर,3169
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,18,सत्तार,आबिद,ढोलक,549
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,19,साजिद,सत्तार,तरकश,39
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,20,सुनील कुमार,वेदप्रकाश,तराजू,6
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,21,संगीता,विजेन्द्र,ताला चाबी,35
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,विरेन्द्र सिंह,ट्रैक्‍टर,3169,तेज सिंह,कैंची,2456,713,,31-ढंण्ढेरा,22,संजय,ब्रहमपाल,थरमस,325
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,1,अब्दुल मन्नान,सुल्तान,उगता सूरज,991
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,2,अमरोज,अरशद अली,कप और प्‍लेट,4149
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,3,इरफ़ान अली,अब्दुल हक़,कलम दवात,2676
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,4,गजराज सिंह,हरपाल सिंह,कुल्‍हाडी,1016
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,5,जमशेद,जहूरा,केतली,69
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,6,जयपाल सिंह,बुद्ध सिंह,कैंची,78
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,7,प्रतिभा,देवराज,खजूर का पेङ,1881
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,8,ब्रजेश,बुद्धु,गमला,532
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,9,मुन्तजीर,मुस्तफा,गिटार,1254
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,10,मुर्तीजा,मुस्तफा,घुडसवार,9
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,11,मुरशलीन,मुस्तफा,चश्‍मा,5
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,12,राजेश,रघुवीर,छाता,89
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,13,विजयपाल सिंह,किशन सिंह,झोपडी,626
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,14,शाहबाज,इरफ़ान अली,टाइप मशीन,30
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,15,सलमान,सुलेमान,टेलीफोन,67
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,16,सुलेमान,सुल्तान,टेलीविजन,16
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,अनारक्षित,अमरोज,कप और प्‍लेट,4149,इरफ़ान अली,कलम दवात,2676,1473,,32-मोहनपुरा मो0पुर,17,संजय सिंह,गजेन्द्रपाल सिंह,ट्रैक्‍टर,166
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,1,अंजुम,चाँदखां,उगता सूरज,57
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,2,आसमा,अतिकुर्ररहमान,कप और प्‍लेट,1932
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,3,उजमा,महबूब,कलम दवात,15
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,4,कमरजहाँ,अख़लाक़ अहमद,कुल्‍हाडी,96
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,5,कमरू निशा,गय्यूर आलम,केतली,37
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,6,कौशर,मौ० आलम,कैंची,1655
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,7,जरीना,जहीर,खजूर का पेङ,26
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,8,फरमूदा,अब्दुल वली,गमला,23
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,9,फिरदोष,इरशाद,गिटार,685
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,10,फिरदौस,इसराइल,घुडसवार,1124
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,11,बालेश,मनोज,चश्‍मा,337
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,12,ममता सैनी,विश्वनाथ प्रताप,छाता,179
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,13,मौसीना,जावेद,झोपडी,2205
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,14,रफत जहाँ,चाँदखान,टाइप मशीन,77
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,15,रहीसन,रशीद,टेलीफोन,24
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,16,रिहाना,हारुन,टेलीविजन,64
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,17,शमा प्रवीण,इब्राहिम,ट्रैक्‍टर,17
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,18,शमीमा,महबूब,ढोलक,811
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,19,शाईस्ता,अहमद हसन,तरकश,184
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,20,शिबा,अनीस,तराजू,2038
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,21,सना रब्बानी,नावेद आलम,ताला चाबी,17
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,22,सबनूर,सददाम,थरमस,798
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,23,सलमा,गुलफ़ाम,नाव,56
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,24,सुल्ताना,वशीम,फसल काटता किसान,1529
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मौसीना,झोपडी,2205,शिबा,तराजू,2038,167,,33-भगवानपुर चन्दनपुर,25,हसीबा,अ० रहीम,मछली,4
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,1,आरती,अनूप,उगता सूरज,1348
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,2,कोशल,संजय कुमार,कप और प्‍लेट,231
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,3,नीलम,कुलदीप,कलम दवात,2273
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,4,बबली,नरेंद्र,कुल्‍हाडी,2538
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,5,बेबी,पदम,केतली,1393
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,6,मनीषा पालीवाल,दिनेश कुमार पालीवाल,कैंची,140
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,7,मंजू,योगेन्द्र,खजूर का पेङ,1249
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,8,विनीता,भरत सिंह,गमला,1220
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,9,शारदा,भगत सिंह,गिटार,3901
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,10,सुनीता,सोमपाल,घुडसवार,44
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,11,सुरेखा,बाबुराम,चश्‍मा,1654
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,शारदा,गिटार,3901,नीलम,कलम दवात,2273,1628,,34-कुरडी,12,सोहनवीर,वीरेंद्र,छाता,18
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,1,अनुराधा,विकास कुमार,उगता सूरज,3121
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,2,उषा,राजकुमार,कप और प्‍लेट,696
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,3,करेशना,ओमवीर,कलम दवात,296
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,4,गीता,रामशरण,कुल्‍हाडी,254
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,5,जगवती,अमरनाथ,केतली,172
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,6,तसमीन,इसरार,कैंची,12
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,7,नीलम,राजवीर सिंह,खजूर का पेङ,1867
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,8,प्रतिभा,वीरेंद्र,गमला,2469
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,9,बबली,महक सिंह,गिटार,22
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,10,बेबी,रवीन्द्र,घुडसवार,1869
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,11,रश्मि,विनोद कुमार,चश्‍मा,376
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,12,रीना,मनोज कुमार,छाता,667
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,13,रूबी,अनिल कुमार,झोपडी,202
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,14,सविता,अशोक,टाइप मशीन,3297
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,सविता,टाइप मशीन,3297,अनुराधा,उगता सूरज,3121,176,,35- कोटवाल आलमपुर,15,संयोगिता चौधरी,सुदेश चौधरी,टेलीफोन,247
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,1,कमलेश देवी,सुभाष,उगता सूरज,2939
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,2,खुशनसीब,गुलफाम,कप और प्‍लेट,1493
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,3,गलती,सुकरमपाल,कलम दवात,73
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,4,गीता,राजपाल,कुल्‍हाडी,77
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,5,गीता रानी,सुशील,केतली,2036
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,6,बानो,कुर्बान,कैंची,1305
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,7,बीना,नरेंद्र,खजूर का पेङ,1386
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,8,मनीषा,पारुल कुमार,गमला,952
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,9,मीनाक्षी देवी,अनिरुद्ध,गिटार,4800
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,10,राजेश्वरी,सतेन्द्र,घुडसवार,39
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,11,रितिका,दिनेश कुमार,चश्‍मा,326
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,12,रेखा,संदीप,छाता,2354
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,13,रोशनी,तेलूराम,झोपडी,472
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,14,विमला,हरि प्रसाद,टाइप मशीन,1720
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,15,सविता,धीरू,टेलीफोन,138
2015,सदस्‍य (जिला पंचायत) ,हरिद्वार,47,0,,,महिला,मीनाक्षी देवी,गिटार,4800,कमलेश देवी,उगता सूरज,2939,1861,,36-नारसन कंला,16,सीता,मुनीश,टेलीविजन,1589
